start_time : 2024_11_18_14:55:28
name : labopt_logs\lab_opt_2024_11\optimization__2024-11-18-14-55__dual_annealing__.txt
method : dual_annealing
args : (6, 8, -5, 2)
paras_init : array([3, 0, 4, 2])
bounds : ((-10, 10), (-10, 10), (-10, 10), (-10, 10))
max_run : 10
form : rounds, time, parameters, cost 


0, 18:14:55:28, [3,0,4,2], -319.569569
47, 18:14:55:30, [5.50733899196611,6.215427776885462,-6.222480795120274,0.16879002185319059], -492.749009
48, 18:14:55:30, [5.50733899196611,6.215427776885462,-6.2724807951202735,0.21879002185319057], -492.766175
49, 18:14:55:30, [5.819910554979695,6.35512352837633,-6.3210619589703265,0.18404348869594767], -493.292143
50, 18:14:55:30, [5.869910554979695,6.35512352837633,-6.3210619589703265,0.18404348869594767], -493.288710
51, 18:14:55:30, [5.819910554979695,6.40512352837633,-6.3210619589703265,0.18404348869594767], -493.284969
52, 18:14:55:30, [5.819910554979695,6.35512352837633,-6.271061958970327,0.18404348869594767], -493.280803
53, 18:14:55:30, [5.819910554979695,6.35512352837633,-6.3210619589703265,0.23404348869594765], -493.275378
54, 18:14:55:30, [5.802089898816946,6.3408691992545485,-6.409805570237674,0.10272975293738426], -493.253465
55, 18:14:55:30, [5.852089898816946,6.3408691992545485,-6.409805570237674,0.10272975293738426], -493.257158
56, 18:14:55:30, [5.802089898816946,6.390869199254548,-6.409805570237674,0.10272975293738426], -493.251271
57, 18:14:55:30, [5.802089898816946,6.3408691992545485,-6.359805570237675,0.10272975293738426], -493.275057
58, 18:14:55:30, [5.802089898816946,6.3408691992545485,-6.409805570237674,0.15272975293738428], -493.263971
59, 18:14:55:30, [5.816731985325581,6.352581064306968,-6.336890655018037,0.16954001752269696], -493.293122
60, 18:14:55:30, [5.866731985325581,6.352581064306968,-6.336890655018037,0.16954001752269696], -493.290959
61, 18:14:55:30, [5.816731985325581,6.402581064306967,-6.336890655018037,0.16954001752269696], -493.286833
62, 18:14:55:31, [5.816731985325581,6.352581064306968,-6.286890655018037,0.16954001752269696], -493.287579
63, 18:14:55:31, [5.816731985325581,6.352581064306968,-6.336890655018037,0.21954001752269697], -493.281129
64, 18:14:55:31, [5.8105189204149355,6.3350449901963115,-6.35087706140928,0.1318282401784819], -493.286271
65, 18:14:55:31, [5.860518920414935,6.3350449901963115,-6.35087706140928,0.1318282401784819], -493.286593
66, 18:14:55:31, [5.8105189204149355,6.385044990196311,-6.35087706140928,0.1318282401784819], -493.286121
67, 18:14:55:31, [5.8105189204149355,6.3350449901963115,-6.30087706140928,0.1318282401784819], -493.285881
68, 18:14:55:31, [5.8105189204149355,6.3350449901963115,-6.35087706140928,0.18182824017848193], -493.286877
69, 18:14:55:31, [5.815713227920418,6.349705670984245,-6.339184008666778,0.16335641040064125], -493.292927
70, 18:14:55:31, [5.865713227920418,6.349705670984245,-6.339184008666778,0.16335641040064125], -493.291172
71, 18:14:55:31, [5.815713227920418,6.399705670984245,-6.339184008666778,0.16335641040064125], -493.287642
72, 18:14:55:31, [5.815713227920418,6.349705670984245,-6.289184008666778,0.16335641040064125], -493.288228
73, 18:14:55:31, [5.815713227920418,6.349705670984245,-6.339184008666778,0.21335641040064124], -493.282982
74, 18:14:55:31, [5.816528328425963,6.352006252593875,-6.337349112832883,0.16830387018423282], -493.293112
75, 18:14:55:31, [5.866528328425963,6.352006252593875,-6.337349112832883,0.16830387018423282], -493.291031
76, 18:14:55:31, [5.816528328425963,6.402006252593875,-6.337349112832883,0.16830387018423282], -493.287024
77, 18:14:55:31, [5.816528328425963,6.352006252593875,-6.287349112832883,0.16830387018423282], -493.287738
78, 18:14:55:31, [5.816528328425963,6.352006252593875,-6.337349112832883,0.2183038701842328], -493.281528
79, 18:14:55:31, [5.816689721141628,6.352461775699384,-6.336985797119569,0.16928348431118667], -493.293121
80, 18:14:55:31, [5.866689721141628,6.352461775699384,-6.336985797119569,0.16928348431118667], -493.290975
81, 18:14:55:31, [5.816689721141628,6.402461775699384,-6.336985797119569,0.16928348431118667], -493.286874
82, 18:14:55:31, [5.816689721141628,6.352461775699384,-6.286985797119569,0.16928348431118667], -493.287613
83, 18:14:55:31, [5.816689721141628,6.352461775699384,-6.336985797119569,0.21928348431118666], -493.281213
84, 18:14:55:31, [5.816723146681672,6.352556117663588,-6.336910551939674,0.1694863691259867], -493.293121
85, 18:14:55:31, [5.866723146681672,6.352556117663588,-6.336910551939674,0.1694863691259867], -493.290963
86, 18:14:55:31, [5.816723146681672,6.402556117663588,-6.336910551939674,0.1694863691259867], -493.286842
87, 18:14:55:31, [5.816723146681672,6.352556117663588,-6.286910551939674,0.1694863691259867], -493.287587
88, 18:14:55:31, [5.816723146681672,6.352556117663588,-6.336910551939674,0.21948636912598668], -493.281147
89, 18:14:55:32, [5.816730133944011,6.352575838872357,-6.336894822715525,0.1695287800914841], -493.293122
90, 18:14:55:32, [5.866730133944011,6.352575838872357,-6.336894822715525,0.1695287800914841], -493.290960
91, 18:14:55:32, [5.816730133944011,6.402575838872357,-6.336894822715525,0.1695287800914841], -493.286835
92, 18:14:55:32, [5.816730133944011,6.352575838872357,-6.286894822715525,0.1695287800914841], -493.287581
93, 18:14:55:32, [5.816730133944011,6.352575838872357,-6.336894822715525,0.21952878009148408], -493.281133
94, 18:14:55:32, [5.816731597396616,6.352579969396293,-6.336891528295919,0.16953766288919717], -493.293122
95, 18:14:55:32, [5.866731597396615,6.352579969396293,-6.336891528295919,0.16953766288919717], -493.290959
96, 18:14:55:32, [5.816731597396616,6.402579969396293,-6.336891528295919,0.16953766288919717], -493.286834
97, 18:14:55:32, [5.816731597396616,6.352579969396293,-6.286891528295919,0.16953766288919717], -493.287580
98, 18:14:55:32, [5.816731597396616,6.352579969396293,-6.336891528295919,0.21953766288919718], -493.281130
99, 18:14:55:32, [5.816731904035216,6.352580834868859,-6.33689083801308,0.1695395241101564], -493.293122
100, 18:14:55:32, [5.866731904035216,6.352580834868859,-6.33689083801308,0.1695395241101564], -493.290959
101, 18:14:55:32, [5.816731904035216,6.402580834868859,-6.33689083801308,0.1695395241101564], -493.286833
102, 18:14:55:32, [5.816731904035216,6.352580834868859,-6.28689083801308,0.1695395241101564], -493.287579
103, 18:14:55:32, [5.816731904035216,6.352580834868859,-6.33689083801308,0.21953952411015643], -493.281130
104, 18:14:55:32, [5.816731968290964,6.352581016227588,-6.336890693365145,0.16953991412675776], -493.293122
105, 18:14:55:32, [5.8667319682909636,6.352581016227588,-6.336890693365145,0.16953991412675776], -493.290959
106, 18:14:55:32, [5.816731968290964,6.402581016227588,-6.336890693365145,0.16953991412675776], -493.286833
107, 18:14:55:32, [5.816731968290964,6.352581016227588,-6.286890693365145,0.16953991412675776], -493.287579
108, 18:14:55:32, [5.816731968290964,6.352581016227588,-6.336890693365145,0.21953991412675777], -493.281129
109, 18:14:55:32, [5.816731981755921,6.352581054231776,-6.336890663053799,0.16953999585573912], -493.293122
110, 18:14:55:32, [5.866731981755921,6.352581054231776,-6.336890663053799,0.16953999585573912], -493.290959
111, 18:14:55:32, [5.816731981755921,6.402581054231776,-6.336890663053799,0.16953999585573912], -493.286833
112, 18:14:55:32, [5.816731981755921,6.352581054231776,-6.286890663053799,0.16953999585573912], -493.287579
113, 18:14:55:32, [5.816731981755921,6.352581054231776,-6.336890663053799,0.21953999585573913], -493.281129
114, 18:14:55:32, [5.816731984577546,6.352581062195673,-6.336890656701961,0.16954001298230467], -493.293122
115, 18:14:55:32, [5.866731984577545,6.352581062195673,-6.336890656701961,0.16954001298230467], -493.290959
116, 18:14:55:32, [5.816731984577546,6.402581062195673,-6.336890656701961,0.16954001298230467], -493.286833
117, 18:14:55:32, [5.816731984577546,6.352581062195673,-6.286890656701961,0.16954001298230467], -493.287579
118, 18:14:55:33, [5.816731984577546,6.352581062195673,-6.336890656701961,0.2195400129823047], -493.281129
119, 18:14:55:33, [5.816731985168825,6.3525810638645295,-6.336890655370916,0.1695400165712216], -493.293122
120, 18:14:55:33, [5.866731985168824,6.3525810638645295,-6.336890655370916,0.1695400165712216], -493.290959
121, 18:14:55:33, [5.816731985168825,6.402581063864529,-6.336890655370916,0.1695400165712216], -493.286833
122, 18:14:55:33, [5.816731985168825,6.3525810638645295,-6.286890655370916,0.1695400165712216], -493.287579
123, 18:14:55:33, [5.816731985168825,6.3525810638645295,-6.336890655370916,0.21954001657122163], -493.281129
124, 18:14:55:33, [5.816731985292733,6.352581064214255,-6.336890655091983,0.16954001732331542], -493.293122
125, 18:14:55:33, [5.866731985292732,6.352581064214255,-6.336890655091983,0.16954001732331542], -493.290959
126, 18:14:55:33, [5.816731985292733,6.402581064214255,-6.336890655091983,0.16954001732331542], -493.286833
127, 18:14:55:33, [5.816731985292733,6.352581064214255,-6.286890655091983,0.16954001732331542], -493.287579
128, 18:14:55:33, [5.816731985292733,6.352581064214255,-6.336890655091983,0.2195400173233154], -493.281129
129, 18:14:55:33, [5.816731985318701,6.352581064287549,-6.336890655033524,0.16954001748093778], -493.293122
130, 18:14:55:33, [5.866731985318701,6.352581064287549,-6.336890655033524,0.16954001748093778], -493.290959
131, 18:14:55:33, [5.816731985318701,6.402581064287549,-6.336890655033524,0.16954001748093778], -493.286833
132, 18:14:55:33, [5.816731985318701,6.352581064287549,-6.286890655033524,0.16954001748093778], -493.287579
133, 18:14:55:33, [5.816731985318701,6.352581064287549,-6.336890655033524,0.21954001748093777], -493.281129
134, 18:14:55:33, [5.816731985324142,6.352581064302908,-6.336890655021275,0.1695400175139658], -493.293122
135, 18:14:55:33, [5.866731985324142,6.352581064302908,-6.336890655021275,0.1695400175139658], -493.290959
136, 18:14:55:33, [5.816731985324142,6.4025810643029075,-6.336890655021275,0.1695400175139658], -493.286833
137, 18:14:55:33, [5.816731985324142,6.352581064302908,-6.286890655021275,0.1695400175139658], -493.287579
138, 18:14:55:33, [5.816731985324142,6.352581064302908,-6.336890655021275,0.2195400175139658], -493.281129
139, 18:14:55:33, [5.816731985320551,6.352581064292771,-6.336890655029359,0.1695400174921673], -493.293122
140, 18:14:55:33, [5.866731985320551,6.352581064292771,-6.336890655029359,0.1695400174921673], -493.290959
141, 18:14:55:33, [5.816731985320551,6.402581064292771,-6.336890655029359,0.1695400174921673], -493.286833
142, 18:14:55:33, [5.816731985320551,6.352581064292771,-6.286890655029359,0.1695400174921673], -493.287579
143, 18:14:55:33, [5.816731985320551,6.352581064292771,-6.336890655029359,0.21954001749216728], -493.281129
144, 18:14:55:33, [5.816731985323392,6.352581064300788,-6.336890655022966,0.16954001750940606], -493.293122
145, 18:14:55:33, [5.8667319853233915,6.352581064300788,-6.336890655022966,0.16954001750940606], -493.290959
146, 18:14:55:34, [5.816731985323392,6.402581064300787,-6.336890655022966,0.16954001750940606], -493.286833
147, 18:14:55:34, [5.816731985323392,6.352581064300788,-6.286890655022966,0.16954001750940606], -493.287579
148, 18:14:55:34, [5.816731985323392,6.352581064300788,-6.336890655022966,0.21954001750940605], -493.281129
149, 18:14:55:34, [5.816731985321517,6.352581064295497,-6.336890655027186,0.1695400174980285], -493.293122
150, 18:14:55:34, [5.8667319853215165,6.352581064295497,-6.336890655027186,0.1695400174980285], -493.290959
151, 18:14:55:34, [5.816731985321517,6.402581064295497,-6.336890655027186,0.1695400174980285], -493.286833
152, 18:14:55:34, [5.816731985321517,6.352581064295497,-6.286890655027186,0.1695400174980285], -493.287579
153, 18:14:55:34, [5.816731985321517,6.352581064295497,-6.336890655027186,0.21954001749802848], -493.281129
154, 18:14:55:34, [5.816731985323003,6.352581064299691,-6.336890655023841,0.16954001750704803], -493.293122
155, 18:14:55:34, [5.866731985323002,6.352581064299691,-6.336890655023841,0.16954001750704803], -493.290959
156, 18:14:55:34, [5.816731985323003,6.4025810642996905,-6.336890655023841,0.16954001750704803], -493.286833
157, 18:14:55:34, [5.816731985323003,6.352581064299691,-6.286890655023841,0.16954001750704803], -493.287579
158, 18:14:55:34, [5.816731985323003,6.352581064299691,-6.336890655023841,0.21954001750704805], -493.281129
159, 18:14:55:34, [5.816731985322022,6.352581064296922,-6.336890655026048,0.16954001750109512], -493.293122
160, 18:14:55:34, [5.866731985322022,6.352581064296922,-6.336890655026048,0.16954001750109512], -493.290959
161, 18:14:55:34, [5.816731985322022,6.402581064296922,-6.336890655026048,0.16954001750109512], -493.286833
162, 18:14:55:34, [5.816731985322022,6.352581064296922,-6.286890655026048,0.16954001750109512], -493.287579
163, 18:14:55:34, [5.816731985322022,6.352581064296922,-6.336890655026048,0.21954001750109514], -493.281129
164, 18:14:55:34, [5.773484573952195,6.226817922017879,-6.4477334382058,-0.07030331969344644], -492.978536
165, 18:14:55:34, [5.823484573952195,6.226817922017879,-6.4477334382058,-0.07030331969344644], -492.993676
166, 18:14:55:34, [5.773484573952195,6.276817922017879,-6.4477334382058,-0.07030331969344644], -493.017336
167, 18:14:55:34, [5.773484573952195,6.226817922017879,-6.3977334382058,-0.07030331969344644], -493.014496
168, 18:14:55:34, [5.773484573952195,6.226817922017879,-6.4477334382058,-0.02030331969344644], -493.050792
169, 18:14:55:34, [5.813357706406951,6.342768686957883,-6.345538905970299,0.15082679768266838], -493.291014
170, 18:14:55:34, [5.86335770640695,6.342768686957883,-6.345538905970299,0.15082679768266838], -493.290201
171, 18:14:55:34, [5.813357706406951,6.392768686957883,-6.345538905970299,0.15082679768266838], -493.288155
172, 18:14:55:34, [5.813357706406951,6.342768686957883,-6.295538905970299,0.15082679768266838], -493.288655
173, 18:14:55:34, [5.813357706406951,6.342768686957883,-6.345538905970299,0.20082679768266837], -493.285240
174, 18:14:55:35, [5.816138510098755,6.350855242875668,-6.338411727466199,0.1662486973156167], -493.293018
175, 18:14:55:35, [5.866138510098755,6.350855242875668,-6.338411727466199,0.1662486973156167], -493.291093
176, 18:14:55:35, [5.816138510098755,6.400855242875668,-6.338411727466199,0.1662486973156167], -493.287332
177, 18:14:55:35, [5.816138510098755,6.350855242875668,-6.288411727466199,0.1662486973156167], -493.288035
178, 18:14:55:35, [5.816138510098755,6.350855242875668,-6.338411727466199,0.2162486973156167], -493.282115
179, 18:14:55:35, [5.816615849012656,6.3522433407951215,-6.337188311496076,0.16889594380870368], -493.293110
180, 18:14:55:35, [5.866615849012656,6.3522433407951215,-6.337188311496076,0.16889594380870368], -493.290994
181, 18:14:55:35, [5.816615849012656,6.402243340795121,-6.337188311496076,0.16889594380870368], -493.286940
182, 18:14:55:35, [5.816615849012656,6.3522433407951215,-6.2871883114960765,0.16889594380870368], -493.287677
183, 18:14:55:35, [5.816615849012656,6.3522433407951215,-6.337188311496076,0.2188959438087037], -493.281331
184, 18:14:55:35, [5.816708793879068,6.352513623757462,-6.336950094517327,0.16941140141019598], -493.293120
185, 18:14:55:35, [5.866708793879067,6.352513623757462,-6.336950094517327,0.16941140141019598], -493.290967
186, 18:14:55:35, [5.816708793879068,6.402513623757462,-6.336950094517327,0.16941140141019598], -493.286855
187, 18:14:55:35, [5.816708793879068,6.352513623757462,-6.286950094517327,0.16941140141019598], -493.287599
188, 18:14:55:35, [5.816708793879068,6.352513623757462,-6.336950094517327,0.219411401410196], -493.281170
189, 18:14:55:35, [5.816727335525173,6.352567542722862,-6.336902572420768,0.16951423046142117], -493.293121
190, 18:14:55:35, [5.866727335525173,6.352567542722862,-6.336902572420768,0.16951423046142117], -493.290961
191, 18:14:55:35, [5.816727335525173,6.402567542722862,-6.336902572420768,0.16951423046142117], -493.286838
192, 18:14:55:35, [5.816727335525173,6.352567542722862,-6.286902572420768,0.16951423046142117], -493.287583
193, 18:14:55:35, [5.816727335525173,6.352567542722862,-6.336902572420768,0.21951423046142116], -493.281138
194, 18:14:55:35, [5.8167310523063085,6.352578351094041,-6.3368930463392665,0.16953484314464834], -493.293121
195, 18:14:55:35, [5.866731052306308,6.352578351094041,-6.3368930463392665,0.16953484314464834], -493.290959
196, 18:14:55:35, [5.8167310523063085,6.402578351094041,-6.3368930463392665,0.16953484314464834], -493.286834
197, 18:14:55:35, [5.8167310523063085,6.352578351094041,-6.286893046339267,0.16953484314464834], -493.287580
198, 18:14:55:35, [5.8167310523063085,6.352578351094041,-6.3368930463392665,0.21953484314464833], -493.281131
199, 18:14:55:35, [5.816731798077618,6.35258051979132,-6.336891134933127,0.16953897907496276], -493.293122
200, 18:14:55:35, [5.866731798077618,6.35258051979132,-6.336891134933127,0.16953897907496276], -493.290959
201, 18:14:55:35, [5.816731798077618,6.40258051979132,-6.336891134933127,0.16953897907496276], -493.286834
202, 18:14:55:35, [5.816731798077618,6.35258051979132,-6.286891134933128,0.16953897907496276], -493.287580
203, 18:14:55:36, [5.816731798077618,6.35258051979132,-6.336891134933127,0.21953897907496278], -493.281130
204, 18:14:55:36, [5.816731947745503,6.352580955024389,-6.336890751335487,0.16953980910950214], -493.293122
205, 18:14:55:36, [5.866731947745503,6.352580955024389,-6.336890751335487,0.16953980910950214], -493.290959
206, 18:14:55:36, [5.816731947745503,6.402580955024389,-6.336890751335487,0.16953980910950214], -493.286833
207, 18:14:55:36, [5.816731947745503,6.352580955024389,-6.286890751335487,0.16953980910950214], -493.287579
208, 18:14:55:36, [5.816731947745503,6.352580955024389,-6.336890751335487,0.21953980910950216], -493.281129
209, 18:14:55:36, [5.816731977783329,6.352581042374155,-6.336890674348772,0.16953997569455204], -493.293122
210, 18:14:55:36, [5.866731977783329,6.352581042374155,-6.336890674348772,0.16953997569455204], -493.290959
211, 18:14:55:36, [5.816731977783329,6.4025810423741545,-6.336890674348772,0.16953997569455204], -493.286833
212, 18:14:55:36, [5.816731977783329,6.352581042374155,-6.286890674348772,0.16953997569455204], -493.287579
213, 18:14:55:36, [5.816731977783329,6.352581042374155,-6.336890674348772,0.21953997569455203], -493.281129
214, 18:14:55:36, [5.816731983811865,6.352581059905092,-6.33689065889768,0.16954000912786504], -493.293122
215, 18:14:55:36, [5.866731983811865,6.352581059905092,-6.33689065889768,0.16954000912786504], -493.290959
216, 18:14:55:36, [5.816731983811865,6.402581059905092,-6.33689065889768,0.16954000912786504], -493.286833
217, 18:14:55:36, [5.816731983811865,6.352581059905092,-6.28689065889768,0.16954000912786504], -493.287579
218, 18:14:55:36, [5.816731983811865,6.352581059905092,-6.33689065889768,0.21954000912786503], -493.281129
219, 18:14:55:36, [5.816731985021778,6.352581063423509,-6.336890655796683,0.16954001583785008], -493.293122
220, 18:14:55:36, [5.866731985021778,6.352581063423509,-6.336890655796683,0.16954001583785008], -493.290959
221, 18:14:55:36, [5.816731985021778,6.402581063423509,-6.336890655796683,0.16954001583785008], -493.286833
222, 18:14:55:36, [5.816731985021778,6.352581063423509,-6.286890655796683,0.16954001583785008], -493.287579
223, 18:14:55:36, [5.816731985021778,6.352581063423509,-6.336890655796683,0.2195400158378501], -493.281129
224, 18:14:55:36, [5.816731985264607,6.352581064129655,-6.3368906551743125,0.1695400171845446], -493.293122
225, 18:14:55:36, [5.8667319852646065,6.352581064129655,-6.3368906551743125,0.1695400171845446], -493.290959
226, 18:14:55:36, [5.816731985264607,6.402581064129655,-6.3368906551743125,0.1695400171845446], -493.286833
227, 18:14:55:36, [5.816731985264607,6.352581064129655,-6.286890655174313,0.1695400171845446], -493.287579
228, 18:14:55:36, [5.816731985264607,6.352581064129655,-6.3368906551743125,0.21954001718454458], -493.281129
229, 18:14:55:36, [5.81673198531334,6.35258106427137,-6.336890655049411,0.16954001745480912], -493.293122
230, 18:14:55:36, [5.86673198531334,6.35258106427137,-6.336890655049411,0.16954001745480912], -493.290959
231, 18:14:55:37, [5.81673198531334,6.40258106427137,-6.336890655049411,0.16954001745480912], -493.286833
232, 18:14:55:37, [5.81673198531334,6.35258106427137,-6.286890655049411,0.16954001745480912], -493.287579
233, 18:14:55:37, [5.81673198531334,6.35258106427137,-6.336890655049411,0.2195400174548091], -493.281129
234, 18:14:55:37, [5.816731985323124,6.352581064299824,-6.336890655024333,0.1695400175090732], -493.293122
235, 18:14:55:37, [5.866731985323124,6.352581064299824,-6.336890655024333,0.1695400175090732], -493.290959
236, 18:14:55:37, [5.816731985323124,6.402581064299824,-6.336890655024333,0.1695400175090732], -493.286833
237, 18:14:55:37, [5.816731985323124,6.352581064299824,-6.286890655024333,0.1695400175090732], -493.287579
238, 18:14:55:37, [5.816731985323124,6.352581064299824,-6.336890655024333,0.2195400175090732], -493.281129
239, 18:14:55:37, [5.816731985325085,6.352581064305525,-6.336890655019308,0.1695400175199463], -493.293122
240, 18:14:55:37, [5.866731985325085,6.352581064305525,-6.336890655019308,0.1695400175199463], -493.290959
241, 18:14:55:37, [5.816731985325085,6.402581064305525,-6.336890655019308,0.1695400175199463], -493.286833
242, 18:14:55:37, [5.816731985325085,6.352581064305525,-6.286890655019308,0.1695400175199463], -493.287579
243, 18:14:55:37, [5.816731985325085,6.352581064305525,-6.336890655019308,0.21954001751994628], -493.281129
244, 18:14:55:37, [5.816731985325483,6.352581064306684,-6.336890655018286,0.16954001752215717], -493.293122
245, 18:14:55:37, [5.866731985325483,6.352581064306684,-6.336890655018286,0.16954001752215717], -493.290959
246, 18:14:55:37, [5.816731985325483,6.402581064306684,-6.336890655018286,0.16954001752215717], -493.286833
247, 18:14:55:37, [5.816731985325483,6.352581064306684,-6.286890655018286,0.16954001752215717], -493.287579
248, 18:14:55:37, [5.816731985325483,6.352581064306684,-6.336890655018286,0.21954001752215718], -493.281129
249, 18:14:55:37, [5.81673198532522,6.3525810643059195,-6.33689065501896,0.16954001752069797], -493.293122
250, 18:14:55:37, [5.86673198532522,6.3525810643059195,-6.33689065501896,0.16954001752069797], -493.290959
251, 18:14:55:37, [5.81673198532522,6.402581064305919,-6.33689065501896,0.16954001752069797], -493.286833
252, 18:14:55:37, [5.81673198532522,6.3525810643059195,-6.2868906550189605,0.16954001752069797], -493.287579
253, 18:14:55:37, [5.81673198532522,6.3525810643059195,-6.33689065501896,0.21954001752069796], -493.281129
254, 18:14:55:37, [5.816731985325131,6.352581064305659,-6.3368906550191895,0.16954001752020187], -493.293122
255, 18:14:55:37, [5.8667319853251305,6.352581064305659,-6.3368906550191895,0.16954001752020187], -493.290959
256, 18:14:55:37, [5.816731985325131,6.402581064305659,-6.3368906550191895,0.16954001752020187], -493.286833
257, 18:14:55:37, [5.816731985325131,6.352581064305659,-6.28689065501919,0.16954001752020187], -493.287579
258, 18:14:55:37, [5.816731985325131,6.352581064305659,-6.3368906550191895,0.21954001752020186], -493.281129
259, 18:14:55:38, [5.816731985325207,6.35258106430588,-6.336890655018995,0.16954001752062403], -493.293122
260, 18:14:55:38, [5.866731985325207,6.35258106430588,-6.336890655018995,0.16954001752062403], -493.290959
